"Features","Overall"
"SPAD",0.739745112124301
"L_Amass",0.425021549164623
"L_Ci",0.545246724099276
"L_iWUE",0.496547209673615
"L_life",0.649339683188021
"LN",0.712550249461615
"LPNUE",0.473711470194195
"LCN",0.714915013215729
"L_T_activity",1.18859838169959
"WPLMF",1.30223913676127
"WPRMF",0.69247391858518
"FRWC",0.450178443620279
"FTWC",0.608651459543814
"P_D",0.624971576382981
"P_T",0.594413145796273
"FRW",0.663065679253863
"FPAF",0.639777695557279
"FDAF",0.635480556170003
